id,userId,eventId,status,grading_status,verified_date,quarter,number_idea_submitted_student,number_idea_submitted_faculty,number_applications_selected,financial_year,event_driven,activity_name,event_type,event_theme,activity_lead,from_date,to_date,days,internal_participant,student_participants,faculty_participants,expenditure_amount,faculty_member,student_member,remark,session_type,video,resolution_report,quarterly_plan,report,photo1,photo2,month,other,otherProgramType,Objective,descriptions,benefit_learning,totalmarks,twitter_url,facebook_url,instagram_url,verified,expected_level,comments,super_evaluator_status,created_date,flag_check,acadmic_year,activity_duration,verifiedBy,status_eval_1,duration,linkedin_url,review_request,Overall Score,Status,Requirements Not Met
419729,IC201810738,C24-25246167,Submitted,0,,Quarter IV,,,,2024-25,1,Session on Angel Investment/VC Funding Opportunity for Early Stage Entrepreneurs.,Level 1 - Mentoring Session,Pre-Incubation & Incubation Management,Institute Council,08-04-2025,08-04-2025,0,,93,28,5500,,,,offline,,,,uploads-2024-25/institutes/monthlyReport/report/9750-23092025092520-IC201810738.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/2358-23092025092520-IC201810738.jpg,uploads-2024-25/institutes/monthlyReport/Photograph2/5129-23092025092520-IC201810738.jpg,0,,,Understand angel investment and funding opportunities for early-stage start-ups.,,"Gain knowledge of funding sources, investor expectations, and skills to secure capital for venture growth.",,0,0,0,,,,,23-09-2025 14:55,,2024-25,2,,submitted,,0,,58,Rejected,PDF title matches metadata: PDF text not extracted; Expert details present: PDF text not extracted; Learning outcomes align: PDF text not extracted; Objectives match: PDF text not extracted; Participant info matches: PDF text not extracted; 20+ participants visible: 20+ participants not visible in images
419755,IC201810738,C24-25246168,Submitted,0,,Quarter IV,,,,2024-25,1,Session/ Panel discussion with innovation and Start-up Ecosystem Enablers from the region/state/national level,Level 1 - Mentoring Session,Pre-Incubation & Incubation Management,Institute Council,08-08-2025,08-08-2025,0,,75,17,5500,,,,offline,,,,uploads-2024-25/institutes/monthlyReport/report/8595-23092025093839-IC201810738.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/4219-23092025093839-IC201810738.jpg,uploads-2024-25/institutes/monthlyReport/Photograph2/7645-23092025093839-IC201810738.jpg,0,,,Interact with ecosystem enablers to understand start-up support at regional level.,,"Gain insights on resources, networks, and mentorship, strengthening innovation and entrepreneurial opportunities.",,0,0,0,,,,,23-09-2025 15:06,,2024-25,2.5,,submitted,,0,,56,Rejected,PDF title matches metadata: PDF text not extracted; Expert details present: PDF text not extracted; Learning outcomes align: PDF text not extracted; Objectives match: PDF text not extracted; Participant info matches: PDF text not extracted; Banner/Poster visible: Banner or poster not visible in images; 20+ participants visible: 20+ participants not visible in images
419882,IC201811222,C24-25246170,Submitted,0,,Quarter IV,,,,2024-25,1,Organizing Innovation & Entrepreneurship Outreach Program by involving ATLs/SICs in Schools,Level 2 - Exposure Visit,Entrepreneurship & Startup,Institute Council,08/19/2025,08/19/2025,0,8,35,4,,,,,offline,,,,uploads-2024-25/institutes/monthlyReport/report/3004-23092025105026-IC201811222.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/2810-23092025105026-IC201811222.jpg,,0,,,Explore thnnovation and entrepreneurshipe i lab,,Learning about Innovation and Entrepreneurship ecosystem,,0,https://www.facebook.com/photo/?fbid=1189339333214240&set=pb.100064145525720.-2207520000,0,,,,,23-09-2025 16:20,,2024-25,2,,submitted,,0,,55,Rejected,PDF title matches metadata: PDF title does not match expected: Organizing Innovation & Entrepreneurship Outreach Program by involving ATLs/SICs in Schools; Expert details present: Expert details not found in PDF; Learning outcomes align: Learning outcomes in PDF do not align with expected outcomes; Objectives match: Objectives in PDF do not match expected objectives; Event scene is real activity: Image does not depict a real event activity; Event mode matches (online/offline): Event mode in image does not match specified mode: offline; 20+ participants visible: 20+ participants not visible in images
419949,IC201810379,C24-25246166,Submitted,0,,Quarter IV,,,,2024-25,1,Organize Session on Lean Start-up & Minimum Viable Product/Business-  Boot Camp (or) Mentoring Session,Level 1 - Mentoring Session,Entrepreneurship & Startup,Institute Council,08/28/2025,08/28/2025,0,0,10,1,6000,,,,offline,https://drive.google.com/file/d/1-jMMq2R_OF8oTJl_r9OVUOy4bbvX439s/view?usp=sharing,,,uploads-2024-25/institutes/monthlyReport/report/3286-23092025113222-IC201810379.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/2277-23092025113222-IC201810379.jpeg,uploads-2024-25/institutes/monthlyReport/Photograph2/9442-23092025113222-IC201810379.jpeg,0,,,To equip participants with the knowledge and skills to apply lean start-up principles.,,To equip participants with the knowledge and skills to apply lean start-up principles and develop a Minimum Viable Product (MVP).,,0,0,0,,,,,23-09-2025 17:02,,2024-25,2,,submitted,,0,,41,Rejected,Participants reported > 20: Participants reported: 11 (needs > 20); Expert details present: Expert details not found in PDF; Participant info matches: PDF participant information does not match expected (needs 20+ participants); Event scene is real activity: Image does not depict a real event activity; 20+ participants visible: 20+ participants not visible in images; Duplicate photo detection (filesystem): Duplicate Check: Image identical to submission 419949 (SHA256 match)
419984,IC201810645,C24-25240243,Submitted,0,,Quarter I,,,,2024-25,1,Exposure and field visit for problem identification: Aligning with UN SDGs and Exploring Emerging Areas of Technologies,Level 1 - Exposure Visit,Innovation & Design Thinking,Institute Council,11/27/2024,11/27/2024,0,,40,8,,,,,offline,https://www.youtube.com/channel/UCQhp1Nvxj4r0Ehkuoc7X-zQ,,,uploads-2024-25/institutes/monthlyReport/report/1946-23092025120208-IC201810645.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/7014-23092025120208-IC201810645.jpeg,uploads-2024-25/institutes/monthlyReport/Photograph2/9301-23092025120208-IC201810645.jpeg,0,,,To understand the real life problems in tech sector,,"To empathise with the needs and understand the importance of technical, social, cultural and environmental sustainability in daily practice.",,0,0,0,,,,,23-09-2025 17:32,,2024-25,5,,submitted,,0,,54,Rejected,Expert details present: Expert details not found in PDF; Participant info matches: PDF participant information does not match expected (needs 20+ participants); Banner/Poster visible: Banner or poster not visible in images; 20+ participants visible: 20+ participants not visible in images; Duplicate photo detection (filesystem): Duplicate Check: Image similar to file in directory (pHash match (similarity score: 0.0)): C:\Users\jib54\Downloads\MIC\MIC\downloaded_files\9862-04072025091323-IC201810645.jpeg
420188,IC201810890,C24-25240885,Submitted,0,,Quarter II,,,,2024-25,1,"Field/Exposure Visit to Pre-incubation units such as AICTE Idea Lab, Fab lab, Makers Space, Design Centers, City MSME clusters, workshops etc.",Level 3 - Exposure Visit,Pre-Incubation & Incubation Management,Institute Council,12-04-2024,12-04-2024,0,0,62,4,0,,,,offline,,,,uploads-2024-25/institutes/monthlyReport/report/7213-23092025174657-IC201810890.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/9438-23092025174657-IC201810890.jpg,uploads-2024-25/institutes/monthlyReport/Photograph2/3227-23092025174657-IC201810890.jpg,0,,,Industrial visit to ALEAP WE-HUB understanding of creativity,,"The creative economy which includes audiovisual products, design, new and media, performing arts, publishing and visual arts.",,0,https://www.facebook.com/photo/?fbid=1036344931838191&set=pcb.1036345215171496,https://www.instagram.com/mrecwautonomous/p/DDJ-mbcqRuq/,,,,,23-09-2025 23:16,,2024-25,8,,submitted,,0,,43,Rejected,"Title/Objectives/Learning align to theme: Content does not match canonical event title. Expected: ""Level 3 - Exposure Visit - on Pre-Incubation & Incubation Management"". Observed: ""Field/Exposure Visit to Pre-incubation units such as AICTE Idea Lab, Fab lab, Makers Space, Design Centers, City MSME clusters, workshops etc."". Reason: Content does not semantically align with declared theme; Expert details present: Expert details not found in PDF; Event scene is real activity: Image does not depict a real event activity; Event mode matches (online/offline): Event mode in image does not match specified mode: offline; 20+ participants visible: 20+ participants not visible in images; Duplicate photo detection (filesystem): Duplicate Check: Image similar to file in directory (pHash match (similarity score: 2.0)): /opt/MIC/downloaded_files/6506-10092025182557-IC201810890.jpg; Image similar to submission 403910 (pHash distance: 2, threshold: 5)"
420423,IC201810437,C24-25240853,Submitted,0,,Quarter II,,,,2024-25,1,Workshop on Effective Sales and Marketing Strategies for Entrepreneurs /Start-ups,Level 1 - Expert Talk,Innovation & Design Thinking,Institute Council,01/25/2025,01/25/2025,0,,107,6,,,,,offline,,,,uploads-2024-25/institutes/monthlyReport/report/8408-24092025051937-IC201810437.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/4641-24092025051937-IC201810437.jpg,uploads-2024-25/institutes/monthlyReport/Photograph2/5835-24092025051937-IC201810437.jpg,0,,,to learn about starting an incubation center and steps to be followed,,students learned about basic steps to be followed for startups,,0,0,0,,,,,24-09-2025 10:49,,2024-25,2,,submitted,,0,,46,Rejected,"Title/Objectives/Learning align to theme: Content does not match canonical event title. Expected: ""Level 1 - Expert Talk - on Innovation & Design Thinking"". Observed: ""Workshop on Effective Sales and Marketing Strategies for Entrepreneurs /Start-ups"". Reason: Content does not semantically align with declared theme; PDF title matches metadata: PDF text not extracted; Expert details present: PDF text not extracted; Learning outcomes align: PDF text not extracted; Objectives match: PDF text not extracted; Participant info matches: PDF text not extracted; Banner/Poster visible: Banner or poster not visible in images; 20+ participants visible: 20+ participants not visible in images"
420444,IC201810902,C24-25246165,Submitted,0,,Quarter IV,,,,2024-25,1,Session on Accelerators/Incubation -Opportunities for Students & Faculties  Early-Stage Entrepreneurs.,Level 2 - Workshop,Entrepreneurship & Startup,Institute Council,07/22/2025,07/22/2025,0,,40,2,,,,,offline,,,,uploads-2024-25/institutes/monthlyReport/report/8377-24092025052954-IC201810902.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/6464-24092025052954-IC201810902.jpg,uploads-2024-25/institutes/monthlyReport/Photograph2/2944-24092025052954-IC201810902.jpg,0,,,objective of the Technical Debate Event was to provide students with a dynamic platform to explore,,"to provide innovative,  efficient, and scalable infrastructure services",,https://x.com/PanimalarC/status/1970393713131352248,https://www.facebook.com/photo/?fbid=1428813054876624&set=pcb.1428813168209946,0,,,,,24-09-2025 10:59,,2024-25,6,,submitted,,0,,48,Rejected,"Title/Objectives/Learning align to theme: Content does not match canonical event title. Expected: ""Level 2 - Workshop - on Entrepreneurship & Startup"". Observed: ""Session on Accelerators/Incubation -Opportunities for Students & Faculties  Early-Stage Entrepreneurs."". Reason: Content does not semantically align with declared theme; PDF title matches metadata: PDF title does not match expected: Session on Accelerators/Incubation -Opportunities for Students & Faculties  Early-Stage Entrepreneurs.; Expert details present: Expert details not found in PDF; Learning outcomes align: Learning outcomes in PDF do not align with expected outcomes; Event scene is real activity: Image does not depict a real event activity; Event mode matches (online/offline): Event mode in image does not match specified mode: offline; 20+ participants visible: 20+ participants not visible in images"
420524,IC201810785,C24-25246007,Submitted,0,,Quarter III,,,,2024-25,1,Organize an Inter/Intra Institutional Business Plan Competition and Reward the Best Innovations and deposition in the Institutions YUKTI Innovation Repository,Level 3 - Competition/Hacakthon,IPR & Technology Transfer,Institute Council,06/30/2025,06/30/2025,0,,45,4,,,,,offline,,,,uploads-2024-25/institutes/monthlyReport/report/4574-24092025065132-IC201810785.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/4018-24092025065608-IC201810785.jpg,uploads-2024-25/institutes/monthlyReport/Photograph2/2996-24092025065608-IC201810785.jpg,0,,,To showcase Business plan and open for Group Discussion,,Students got new ideas for business plan and also received modified ideas.,,0,0,0,,,,,24-09-2025 11:34,,2024-25,2,,submitted,,0,,56,Rejected,PDF title matches metadata: PDF title does not match expected: Organize an Inter/Intra Institutional Business Plan Competition and Reward the Best Innovations and deposition in the Institutions YUKTI Innovation Repository; Expert details present: Expert details not found in PDF; Learning outcomes align: Learning outcomes in PDF do not align with expected outcomes; Objectives match: Objectives in PDF do not match expected objectives; Participant info matches: PDF participant information does not match expected (needs 20+ participants); Banner/Poster visible: Banner or poster not visible in images; 20+ participants visible: 20+ participants not visible in images
420741,IC201810569,C24-25246004,Submitted,0,,Quarter III,,,,2024-25,1,Workshop on Intellectual Property Rights (IPRs) and IP management for start up,Level 2 - Workshop,Innovation & Design Thinking,Institute Council,07/18/2025,07/18/2025,0,,40,4,,,,,offline,,,,uploads-2024-25/institutes/monthlyReport/report/6674-24092025074428-IC201810569.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/1783-24092025074428-IC201810569.png,,0,,,"To educate startups on IPRs, fostering innovation, protection of ideas, and business growth.",,"Startups gain awareness of IP protection, commercialization, and strategies to secure and scale innovations.",,0,0,0,,,,,24-09-2025 13:14,,2024-25,4,,submitted,,0,,57,Rejected,PDF title matches metadata: PDF title does not match expected: Workshop on Intellectual Property Rights (IPRs) and IP management for start up; Learning outcomes align: Learning outcomes in PDF do not align with expected outcomes; Objectives match: Objectives in PDF do not match expected objectives; Banner/Poster visible: Banner or poster not visible in images; Duplicate photo detection (filesystem): Duplicate Check: Image identical to submission 420779 (SHA256 match)
420872,IC201811189,C24-25246011,Submitted,0,,Quarter III,,,,2024-25,1,B-Plan Pitch: Demo Day/Exhibition of Business Plans & linkage with Innovation Ambassadors/Experts for Mentorship Support.,Level 3 - Competition/Hacakthon,Innovation & Design Thinking,Institute Council,03/14/2025,03/15/2025,1,0,70,7,0,,,Good,offline,https://www.facebook.com/share/p/15zye26WYv/,,,uploads-2024-25/institutes/monthlyReport/report/7267-24092025084436-IC201811189.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/4582-24092025084436-IC201811189.jpg,uploads-2024-25/institutes/monthlyReport/Photograph2/1564-24092025084436-IC201811189.jpg,0,,,"To provide a platform for students to idea, design, and present innovative projects.",,Generation of innovative concepts and early-stage prototypes addressing real-world problems.,,,,,,,,,24-09-2025 14:14,,2024-25,12,,submitted,,,,41,Rejected,PDF title matches metadata: PDF text not extracted; Expert details present: PDF text not extracted; Learning outcomes align: PDF text not extracted; Objectives match: PDF text not extracted; Participant info matches: PDF text not extracted; Banner/Poster visible: Banner or poster not visible in images; 20+ participants visible: 20+ participants not visible in images; Duplicate photo detection (filesystem): Duplicate Check: Image identical to submission 333470 (SHA256 match); Image identical to submission 333470 (SHA256 match)
421021,IC201810179,C24-25246168,Submitted,0,,Quarter IV,,,,2024-25,1,Session/ Panel discussion with innovation and Start-up Ecosystem Enablers from the region/state/national level,Level 2 - Workshop,Entrepreneurship & Startup,Institute Council,08/30/2025,08/30/2025,0,,93,2,2000,,,,offline,,,,uploads-2024-25/institutes/monthlyReport/report/8986-24092025094145-IC201810179.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/3834-24092025094145-IC201810179.jpeg,uploads-2024-25/institutes/monthlyReport/Photograph2/1133-24092025094145-IC201810179.jpeg,0,,,Explore collaboration and growth with innovation and start-up ecosystem enablers.,,"Connect with experts, gain insights, boost networking, foster collaborations, and accelerate innovation in the startup ecosystem locally and nationall",,0,https://www.facebook.com/photo/?fbid=1259622426175720&set=a.467818858689418,0,,,,,24-09-2025 15:11,,2024-25,6,,submitted,,0,,58,Rejected,PDF title matches metadata: PDF text not extracted; Expert details present: PDF text not extracted; Learning outcomes align: PDF text not extracted; Objectives match: PDF text not extracted; Participant info matches: PDF text not extracted; 20+ participants visible: 20+ participants not visible in images
421056,IC201810617,C24-25246004,Submitted,0,,Quarter III,,,,2024-25,1,Workshop on Intellectual Property Rights (IPRs) and IP management for start up,Level 1 - Expert Talk,Innovation & Design Thinking,Institute Council,05-10-2025,05-10-2025,0,10,50,5,,,,,offline,,,,uploads-2024-25/institutes/monthlyReport/report/7036-24092025095746-IC201810617.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/2836-24092025095746-IC201810617.jpg,uploads-2024-25/institutes/monthlyReport/Photograph2/8424-24092025095746-IC201810617.jpg,0,,,Advances and perspective on antimicrobial nanomaterials for biomedical applications. Frontiers in Na,,Choline Acetate modified ZnO nanostructure as efficient electrochemical sensor for hydrazine detection Understanding In-Silico Approaches to Design Sy,,0,0,0,,,,,24-09-2025 15:27,,2024-25,2,,submitted,,0,,30,Rejected,"Title/Objectives/Learning align to theme: Content does not match canonical event title. Expected: ""Level 1 - Expert Talk - on Innovation & Design Thinking"". Observed: ""Workshop on Intellectual Property Rights (IPRs) and IP management for start up"". Reason: Content does not semantically align with declared theme; PDF title matches metadata: PDF title does not match expected: Workshop on Intellectual Property Rights (IPRs) and IP management for start up; Learning outcomes align: Learning outcomes in PDF do not align with expected outcomes; Objectives match: Objectives in PDF do not match expected objectives; Participant info matches: PDF participant information does not match expected (needs 20+ participants); Banner/Poster visible: Banner or poster not visible in images; Event scene is real activity: Image does not depict a real event activity; Event mode matches (online/offline): Event mode in image does not match specified mode: offline; 20+ participants visible: 20+ participants not visible in images; Duplicate photo detection (filesystem): Duplicate Check: Image identical to submission 421056 (SHA256 match)"
421627,IC201810739,C24-25246000,Submitted,0,,Quarter III,,,,2024-25,1,Field/Exposure Visit to Incubation Unit/Patent Facilitation Centre/Technology Transfer Centre such as Atal Incubation Centre etc,Level 3 - Exposure Visit,Entrepreneurship & Startup,Institute Council,02/26/2025,03-01-2025,3,,60,5,,,,,offline,https://www.instagram.com/rdnationalcollege?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==,,,uploads-2024-25/institutes/monthlyReport/report/9287-24092025225024-IC201810739.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/2318-24092025225024-IC201810739.jpeg,uploads-2024-25/institutes/monthlyReport/Photograph2/6561-24092025225024-IC201810739.jpeg,0,,,"understand the innovative practices adopted by the company in the manufacturing process, quality .",,enlightening and full of knowledge and also provided us an overall view and understanding of how the manufacturing and operations of such industries .,,0,0,,,,,,25-09-2025 04:20,,2024-25,96,,submitted,,0,,56,Rejected,PDF title matches metadata: PDF title does not match expected: Field/Exposure Visit to Incubation Unit/Patent Facilitation Centre/Technology Transfer Centre such as Atal Incubation Centre etc; Expert details present: Expert details not found in PDF; Banner/Poster visible: Banner or poster not visible in images; Duplicate photo detection (filesystem): Duplicate Check: Image identical to submission 421627 (SHA256 match)
422352,IC201810785,C24-25246167,Submitted,0,,Quarter IV,,,,2024-25,1,Session on Angel Investment/VC Funding Opportunity for Early Stage Entrepreneurs.,Level 4 - Workshop,Pre-Incubation & Incubation Management,Institute Council,08/19/2025,08/19/2025,0,,62,11,,,,,offline,,,,uploads-2024-25/institutes/monthlyReport/report/3873-25092025092212-IC201810785.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/6768-25092025092212-IC201810785.jpg,uploads-2024-25/institutes/monthlyReport/Photograph2/3684-25092025092212-IC201810785.jpg,0,,,Angel Investment and various opportunities : Discussion,,Students learned about Angel Investment,,0,0,0,,,,,25-09-2025 14:52,,2024-25,3,,submitted,,0,,59,Rejected,PDF title matches metadata: PDF title does not match expected: Session on Angel Investment/VC Funding Opportunity for Early Stage Entrepreneurs.; Learning outcomes align: Learning outcomes in PDF do not align with expected outcomes; Objectives match: Objectives in PDF do not match expected objectives; Duplicate photo detection (filesystem): Duplicate Check: Image identical to submission 422293 (SHA256 match); Image identical to submission 422293 (SHA256 match)
422998,IC201810636,C24-25240888,Submitted,0,,Quarter II,,,,2024-25,1,Innovation Showcase: Demo Day/Exhibition/Poster Presentation of Innovations/Prototypes & linkage with Innovation Ambassadors/Experts for Mentorship Support,Level 1 - Mentoring Session,Entrepreneurship & Startup,Institute Council,04-10-2025,04-10-2025,0,30,0,2,25000,,,,offline,,,,uploads-2024-25/institutes/monthlyReport/report/5756-25092025172114-IC201810636.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/5222-25092025172114-IC201810636.jpg,uploads-2024-25/institutes/monthlyReport/Photograph2/3694-25092025172114-IC201810636.jpg,0,,,Social innovation awareness and mentor support,,The session helped participants gain clarity on creating social impact through innovation.,,0,0,0,,,,,25-09-2025 22:51,,2024-25,4,,submitted,,0,,57,Rejected,Participants reported > 20: Participants reported: 2 (needs > 20); PDF title matches metadata: PDF title does not match expected: Innovation Showcase: Demo Day/Exhibition/Poster Presentation of Innovations/Prototypes & linkage with Innovation Ambassadors/Experts for Mentorship Support; Expert details present: Expert details not found in PDF; 20+ participants visible: 20+ participants not visible in images
423631,IC201811222,C24-25246007,Submitted,0,,Quarter III,,,,2024-25,1,Organize an Inter/Intra Institutional Business Plan Competition and Reward the Best Innovations and deposition in the Institutions YUKTI Innovation Repository,Level 3 - Competition/Hacakthon,Entrepreneurship & Startup,Institute Council,08-12-2025,08/20/2025,8,,30,1,,,,,offline,,,,uploads-2024-25/institutes/monthlyReport/report/8144-26092025075204-IC201811222.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/3472-26092025075204-IC201811222.jpg,,0,,,Submission of Idea Competition regarding Business Plan,,Students learn about the Business Plan and Creative Ideas,,0,https://www.facebook.com/photo.php?fbid=1189340543214119&set=pb.100064145525720.-2207520000&type=3,0,,,,,26-09-2025 13:22,,2024-25,2,,submitted,,0,,53,Rejected,Expert details present: Expert details not found in PDF; Event scene is real activity: Image does not depict a real event activity; Event mode matches (online/offline): Event mode in image does not match specified mode: offline; 20+ participants visible: 20+ participants not visible in images; Duplicate photo detection (filesystem): Duplicate Check: Image identical to submission 423638 (SHA256 match)
424520,IC201810606,C24-25240885,Submitted,0,,Quarter II,,,,2024-25,1,"Field/Exposure Visit to Pre-incubation units such as AICTE Idea Lab, Fab lab, Makers Space, Design Centers, City MSME clusters, workshops etc.",Level 3 - Exposure Visit,Pre-Incubation & Incubation Management,Student Council,02/28/2025,02/28/2025,0,,36,2,,,,,offline,,,,uploads-2024-25/institutes/monthlyReport/report/5054-26092025150948-IC201810606.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/7526-26092025150948-IC201810606.jpeg,uploads-2024-25/institutes/monthlyReport/Photograph2/2409-26092025150948-IC201810606.jpeg,0,,,To explore sugarcane research and understand microbiology's role in sustainable farming.,,"Gained insight into biotech, pest control, and eco-friendly practices in sugarcane farming.",,https://x.com/srcaswcbe/status/1895079090383970792?t=  ADOMVZtZHVlLa0e05C3zVA&amp;s=08,https://www.facebook.com/share/p/18x15WURch/,https://www.instagram.com/p/DGk0JG8zK7b/?igsh=MWNq  NHpoZm9lNTBhOQ==,,,,,26-09-2025 20:39,,2024-25,9,,submitted,,0,,52,Rejected,"Title/Objectives/Learning align to theme: Content does not match canonical event title. Expected: ""Level 3 - Exposure Visit - on Pre-Incubation & Incubation Management"". Observed: ""Field/Exposure Visit to Pre-incubation units such as AICTE Idea Lab, Fab lab, Makers Space, Design Centers, City MSME clusters, workshops etc."". Reason: Content does not semantically align with declared theme; PDF title matches metadata: PDF text not extracted; Expert details present: PDF text not extracted; Learning outcomes align: PDF text not extracted; Objectives match: PDF text not extracted; Participant info matches: PDF text not extracted"
424565,IC201810650,C24-25240240,Submitted,0,,Quarter I,,,,2024-25,1,From Idea to Impact - Motivational Session by Successful Entrepreneur/Start-up Founder,Level 1 - Expert Talk,Entrepreneurship & Startup,Institute Council,09/23/2024,09/23/2024,0,,150,5,15000,,,,offline,,,,uploads-2024-25/institutes/monthlyReport/report/5997-26092025162849-IC201810650.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/4300-26092025162849-IC201810650.png,uploads-2024-25/institutes/monthlyReport/Photograph2/7877-26092025162849-IC201810650.png,0,,,Inspire students by showcasing the journeys and achievements of PSI Racing alumni,,"1.	Students gained insights into real-world challenges, problem-solving, and innovations in motorsports engineering.",,0,0,0,,,,,26-09-2025 21:58,,2024-25,3,,submitted,,0,,58,Rejected,"Title/Objectives/Learning align to theme: Content does not match canonical event title. Expected: ""Level 1 - Expert Talk - on Entrepreneurship & Startup"". Observed: ""From Idea to Impact - Motivational Session by Successful Entrepreneur/Start-up Founder"". Reason: Content does not semantically align with declared theme; PDF title matches metadata: PDF title does not match expected: From Idea to Impact - Motivational Session by Successful Entrepreneur/Start-up Founder; Event scene is real activity: Image does not depict a real event activity; Event mode matches (online/offline): Event mode in image does not match specified mode: offline; 20+ participants visible: 20+ participants not visible in images"
424671,IC201810263,C24-25246170,Submitted,0,,Quarter IV,,,,2024-25,1,Organizing Innovation & Entrepreneurship Outreach Program by involving ATLs/SICs in Schools,Level 2 - Seminar,Innovation & Design Thinking,Institute Council,01-03-2025,01-04-2025,1,12,17,0,,,,,offline,,,,uploads-2024-25/institutes/monthlyReport/report/6786-26092025190048-IC201810263.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/5247-26092025190048-IC201810263.png,uploads-2024-25/institutes/monthlyReport/Photograph2/1392-26092025190048-IC201810263.png,0,,,Raise awareness & inspire innovation in Internet Technology and Artificial Intelligence.,,"Enhanced understanding of IT & AI concepts, encouraging students to innovate, explore new technologies, and apply them practically.",,0,0,0,,,,,27-09-2025 00:30,,2024-25,5,,submitted,,0,,57,Rejected,Participants reported > 20: Participants reported: 17 (needs > 20); PDF title matches metadata: PDF title does not match expected: Organizing Innovation & Entrepreneurship Outreach Program by involving ATLs/SICs in Schools; Participant info matches: PDF participant information does not match expected (needs 20+ participants); Banner/Poster visible: Banner or poster not visible in images; 20+ participants visible: 20+ participants not visible in images
424957,IC201810437,C24-25246170,Submitted,0,,Quarter IV,,,,2024-25,1,Organizing Innovation & Entrepreneurship Outreach Program by involving ATLs/SICs in Schools,Level 1 - Exposure Visit,IPR & Technology Transfer,Institute Council,08-02-2025,08-02-2025,0,,11,3,,,,,offline,,,,uploads-2024-25/institutes/monthlyReport/report/1320-27092025052833-IC201810437.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/5372-27092025052833-IC201810437.jpg,uploads-2024-25/institutes/monthlyReport/Photograph2/8997-27092025052833-IC201810437.jpg,0,,,to promote creative thinking and entrepreneurial awareness among school students,,"This initiative successfully built awareness about innovation ecosystems and sparked curiosity among young learners, laying a strong foundation for fu",,0,0,0,,,,,27-09-2025 10:58,,2024-25,3,,submitted,,0,,49,Rejected,"Title/Objectives/Learning align to theme: Content does not match canonical event title. Expected: ""Level 1 - Exposure Visit - on IPR & Technology Transfer"". Observed: ""Organizing Innovation & Entrepreneurship Outreach Program by involving ATLs/SICs in Schools"". Reason: Content does not semantically align with declared theme; Participants reported > 20: Participants reported: 14 (needs > 20); Expert details present: Expert details not found in PDF; Participant info matches: PDF participant information does not match expected (needs 20+ participants); 20+ participants visible: 20+ participants not visible in images"
425029,IC201810432,C24-25246003,Submitted,0,,Quarter III,,,,2024-25,1,Session on How to plan for Start-up and legal & Ethical Steps,Level 3 - Workshop,Entrepreneurship & Startup,Institute Council,03/24/2025,03/25/2025,1,0,50,6,,,,,offline,,,,uploads-2024-25/institutes/monthlyReport/report/1301-27092025055233-IC201810432.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/1563-27092025055233-IC201810432.jpg,uploads-2024-25/institutes/monthlyReport/Photograph2/5820-27092025055233-IC201810432.jpg,0,,,Prepare students for smooth transition from campus life to corporate careers with right skills.,,"Builds communication, professionalism, leadership, and workplace readiness to excel in corporate roles.",,0,,0,,,,,27-09-2025 11:22,,2024-25,16,,submitted,,,,59,Rejected,"Title/Objectives/Learning align to theme: Content does not match canonical event title. Expected: ""Level 3 - Workshop - on Entrepreneurship & Startup"". Observed: ""Session on How to plan for Start-up and legal & Ethical Steps"". Reason: Content does not semantically align with declared theme; PDF title matches metadata: PDF title does not match expected: Session on How to plan for Start-up and legal & Ethical Steps; Participant info matches: PDF participant information does not match expected (needs 20+ participants); Banner/Poster visible: Banner or poster not visible in images; 20+ participants visible: 20+ participants not visible in images"
