id,userId,eventId,status,grading_status,verified_date,quarter,number_idea_submitted_student,number_idea_submitted_faculty,number_applications_selected,financial_year,event_driven,activity_name,event_type,event_theme,activity_lead,from_date,to_date,days,internal_participant,student_participants,faculty_participants,expenditure_amount,faculty_member,student_member,remark,session_type,video,resolution_report,quarterly_plan,report,photo1,photo2,month,other,otherProgramType,Objective,descriptions,benefit_learning,totalmarks,twitter_url,facebook_url,instagram_url,verified,expected_level,comments,super_evaluator_status,created_date,flag_check,acadmic_year,activity_duration,verifiedBy,status_eval_1,duration,linkedin_url,review_request
342759,IC202014360,C24-25240889,Submitted,0,,Quarter II,,,,2024-25,1,Organize an Inter/Intra Institutional Innovation Competition/Challenge/Hackathon and Reward the Best Innovations and deposition in the Institution’s YUKTI Innovation Repository,Level 4 - Competition/Hackathon,Innovation & Design Thinking,,2025-05-03 00:00:00,2025-05-03 00:00:00,0,2.0,25,5,3000.0,,,,offline,,,,uploads-2024-25/institutes/monthlyReport/report/1129-12042025011657-IC202014360.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/3735-12042025011657-IC202014360.jpg,uploads-2024-25/institutes/monthlyReport/Photograph2/4079-12042025011657-IC202014360.jpg,0,,,To enable students to present their ideas before industrial experts & validate,,the students got the exposure to real world requirements and from the interactions with experts got insights to improvise their proposals/models/ideas,,0,0,https://www.instagram.com/mccmrfinnovpark/,,,,,2025-04-12 06:46:57,,2024-25,12.0,,submitted,,0,
342760,IC202014360,C24-25240245,Submitted,0,,Quarter I,,,,2024-25,1,Idea Showcase: Demo Day/Exhibition/Poster Presentation of Ideas/PoC & linkage with Innovation Ambassadors/Experts for Mentorship Support.,Level 4 - Exhibition/Demo Day,Innovation & Design Thinking,,02/28/2025,02/28/2025,0,3.0,200,20,5000.0,,,,offline,,,,uploads-2024-25/institutes/monthlyReport/report/6640-12042025012308-IC202014360.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/5967-12042025012307-IC202014360.jpg,uploads-2024-25/institutes/monthlyReport/Photograph2/8319-12042025012307-IC202014360.jpg,0,,,To enable students to present their ideas before industrial experts & validate,,the students got the exposure to real world requirements and from the interactions with experts got insights to improvise their proposals/models/ideas,,0,0,https://www.instagram.com/mccmrfinnovpark/,,,,,2025-04-12 06:53:08,,2024-25,12.0,,submitted,,0,
342761,IC202014360,C24-25240244,Submitted,0,,Quarter I,,,,2024-25,1,"Organize an Inter/Intra Institutional Idea Competition/Challenge/ Hackathon, and Reward the Best Ideas and deposition in the Institution’s YUKTI Innovation Repository",Level 4 - Competition/Hackathon,Entrepreneurship & Startup,,2025-06-03 00:00:00,2025-06-03 00:00:00,0,3.0,85,10,2500.0,,,,offline,,,,uploads-2024-25/institutes/monthlyReport/report/8980-12042025013422-IC202014360.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/7423-12042025013422-IC202014360.jpg,,0,,,To enable students to present their ideas before industrial experts & validate,,the students got the exposure to real world requirements and from the interactions with experts got insights to improvise their proposals/models/ideas,,0,0,https://www.instagram.com/mccmrfinnovpark/,,,,,2025-04-12 06:57:29,,2024-25,12.0,,submitted,,0,
342764,IC202015453,C24-25240242,Submitted,0,,Quarter I,,,,2024-25,1,Basics of Intellectual Property Rights and Its Importance for Innovators and Entrepreneurs.,Level 1 - Mentoring Session,IPR & Technology Transfer,,10/24/2024,10/24/2024,0,,120,8,,,,,offline,,,,uploads-2024-25/institutes/monthlyReport/report/7523-12042025033315-IC202015453.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/8171-12042025033314-IC202015453.jpg,uploads-2024-25/institutes/monthlyReport/Photograph2/4513-12042025033315-IC202015453.jpg,0,,,"objective of this one-day workshop on Patent Searching, Drafting, and Filing",,"End of the workshop, participants will be better prepared to manage the patent process, enabling them to safeguard their innovations and contribute",,0,0,0,,,,,2025-04-12 09:03:15,,2024-25,4.0,,submitted,,0,
342767,IC202015453,C24-25240240,Submitted,0,,Quarter I,,,,2024-25,1,From Idea to Impact - Motivational Session by Successful Entrepreneur/Start-up Founder,Level 3 - Workshop,Innovation & Design Thinking,,02/13/2025,02/18/2025,5,,80,5,,,,,offline,,,,uploads-2024-25/institutes/monthlyReport/report/7723-12042025034805-IC202015453.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/7348-12042025034805-IC202015453.jpg,uploads-2024-25/institutes/monthlyReport/Photograph2/2772-12042025034805-IC202015453.jpg,0,,,GENERATIVE ARTIFICIAL INTELLIGENCE,,TO UNDERSTAND ABOUT GENERATIVE AI BY EXPERTS,,0,,,,,,,2025-04-12 09:18:05,,2024-25,20.0,,submitted,,,
342769,IC202014360,C24-25240241,Submitted,0,,Quarter I,,,,2024-25,1,Session on Problem Solving and Ideation Workshop,Level 3 - Workshop,Entrepreneurship & Startup,,09/27/2024,09/27/2024,0,1.0,120,6,2500.0,,,,offline,,,,uploads-2024-25/institutes/monthlyReport/report/6047-12042025035557-IC202014360.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/4318-12042025035557-IC202014360.jpg,uploads-2024-25/institutes/monthlyReport/Photograph2/8189-12042025035557-IC202014360.jpg,0,,,"to enhance entrepreneurial skills, improve product branding, and optimize packaging to boost busines",,"Students learned about the various new schemes for youth, unemployed youth, senior citizens, women, and the SC ST. They learned about the procedures",,0,0,https://www.instagram.com/mccmrfinnovpark/,,,,,2025-04-12 09:25:57,,2024-25,8.0,,submitted,,0,
342774,IC202218121,C24-25245996,Submitted,0,,Quarter III,,,,2024-25,1,Workshop on Prototype/Process Design and Development,Level 4 - Competition/Hackathon,Entrepreneurship & Startup,,03/21/2025,03/21/2025,0,,5,1,,,,,online,,,,uploads-2024-25/institutes/monthlyReport/report/4724-12042025041433-IC202218121.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/6366-12042025041433-IC202218121.jpeg,uploads-2024-25/institutes/monthlyReport/Photograph2/4495-12042025041433-IC202218121.jpeg,0,,,"Entrepreneurship & Startups in Pharma and Pharmacy Practice Encouraging Innovation,  Incubation",,"As Economic survey mentioned overall pharma landscape of India points  towards a need to focus on innovation,new drug development,biopharmaceuticals",,0,0,0,,,,,2025-04-12 09:44:33,,2024-25,2.0,,submitted,,0,
342775,IC202220973,C24-25240244,Submitted,0,,Quarter I,,,,2024-25,1,"Organize an Inter/Intra Institutional Idea Competition/Challenge/ Hackathon, and Reward the Best Ideas and deposition in the Institution’s YUKTI Innovation Repository",Level 3 - Competition/Hacakthon,Innovation & Design Thinking,,09/30/2024,09/30/2024,0,,108,7,,,,,offline,,,,uploads-2024-25/institutes/monthlyReport/report/5203-12042025041445-IC202220973.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/5093-12042025041445-IC202220973.jpg,uploads-2024-25/institutes/monthlyReport/Photograph2/6007-12042025041445-IC202220973.jpg,0,,,To inculcate research attitude in college students and make them more aware with Innovation,,Students get aware research competition attitude and gain knowledge and creative ideation for innovation,,0,0,0,,,,,2025-04-12 09:44:45,,2024-25,8.0,,submitted,,0,
342777,IC202220973,C24-25240245,Submitted,0,,Quarter I,,,,2024-25,1,Idea Showcase: Demo Day/Exhibition/Poster Presentation of Ideas/PoC & linkage with Innovation Ambassadors/Experts for Mentorship Support.,Level 3 - Exposure Visit,Pre-Incubation & Incubation Management,,09/30/2024,09/30/2024,0,,0,2,,,,,offline,,,,uploads-2024-25/institutes/monthlyReport/report/2997-15042025083233-IC202220973.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/5525-12042025043623-IC202220973.jpeg,uploads-2024-25/institutes/monthlyReport/Photograph2/6044-12042025043623-IC202220973.jpeg,0,,,"To perform collaboration with Core Analyticals Pvt., Ltd., Nasik",,The aim of collaboration is to made bond with industry which will help for student's internship and industry connect. It will be helpful for research.,,0,0,0,,,,,2025-04-12 10:06:24,,2024-25,8.0,,submitted,,0,
342785,IC202014360,C24-25240243,Submitted,0,,Quarter I,,,,2024-25,1,Exposure and field visit for problem identification: Aligning with UN SDGs and Exploring Emerging Areas of Technologies,Level 2 - Exposure Visit,Entrepreneurship & Startup,,2024-06-09 00:00:00,09/13/2024,7,,120,8,10000.0,,,,offline,,,,uploads-2024-25/institutes/monthlyReport/report/5006-12042025051752-IC202014360.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/9637-12042025051751-IC202014360.png,uploads-2024-25/institutes/monthlyReport/Photograph2/4535-12042025051752-IC202014360.png,0,,,"to enhance entrepreneurial skills, improve product branding, and optimize packaging to boost busines",,"In an exclusive 7 day Immersive Bootcamp on Entrepreneurship for young innovators from School, the gamified learning program helped kids aged between",,0,0,0,,,,,2025-04-12 10:47:52,,2024-25,56.0,,submitted,,https://www.linkedin.com/posts/mccmrfip_shaping-the-future-with-funfilled-gamified-activity-7245463399084511235-54su?utm_source=share&utm_medium=member_desktop,
342786,IC201811401,C24-25240853,Submitted,0,,Quarter II,,,,2024-25,1,Workshop on Effective Sales and Marketing Strategies for Entrepreneurs /Start-ups,Level 2 - Seminar,Entrepreneurship & Startup,,02/15/2025,02/15/2025,0,1.0,42,3,5500.0,,,,offline,,,,uploads-2024-25/institutes/monthlyReport/report/9777-12042025052056-IC201811401.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/6446-12042025052056-IC201811401.png,uploads-2024-25/institutes/monthlyReport/Photograph2/9578-12042025052056-IC201811401.png,0,,,"•	Bridging the gap between theoretical knowledge and practical applications, cultivating problem-so",,"An entrepreneurial mindset is crucial for both independent business ventures and corporate success. By fostering innovation, adaptability, and leaders",,twitter.com/myrecchennai,facebook.com/myrecchennai,instagram.com/myrecchennai,,,,,2025-04-12 10:50:56,,2024-25,3.0,,submitted,,linkedin.com/myrecchennai,
342788,IC202014360,C24-25240198,Submitted,0,,Quarter I,,,,2024-25,1,Workshop on “Entrepreneurship and Innovation as Career Opportunity”,Level 4 - Competition/Hackathon,Entrepreneurship & Startup,,09/20/2024,09/20/2024,0,,200,8,10000.0,,,,offline,,,,uploads-2024-25/institutes/monthlyReport/report/8420-12042025052805-IC202014360.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/9807-12042025052805-IC202014360.jpg,,0,,,"to enhance entrepreneurial skills, improve product branding, and optimize packaging to boost busines",,Innovative Ideas from Students ● Team Work ● Presentation skill ● Deep Knowledge about the ideas,,0,0,https://www.instagram.com/mccmrfinnovpark/,,,,,2025-04-12 10:58:05,,2024-25,7.0,,submitted,,0,
342790,IC201811591,C24-25240852,Submitted,0,,Quarter II,,,,2024-25,1,"Expert talk on ""Process of Innovation Development & Technology Readiness Level (TRL)"" & ""Commercialization of Lab Technologies & Tech-Transfer""",Level 1 - Expert Talk,Innovation & Design Thinking,,2024-11-10 00:00:00,2024-11-10 00:00:00,0,,26,4,1000.0,,,,offline,,,,uploads-2024-25/institutes/monthlyReport/report/5508-08102025000255-IC201811591.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/1388-12042025053119-IC201811591.jpg,uploads-2024-25/institutes/monthlyReport/Photograph2/1288-12042025053119-IC201811591.jpg,0,,,"Understand how an idea progresses through various stages to become a viable product, service, or sol",,"The talk provided clarity on how innovations are nurtured 26  from ideation, feasibility study, prototyping, validation, to final deployment.",,0,0,https://www.instagram.com/jbrecofficialsm?utm_source=qr&igsh=MW9tbmlqOWl6NG84dA==,,,,,2025-04-12 11:01:19,,2024-25,6.0,,submitted,,0,
342792,IC201811591,C24-25240242,Submitted,0,,Quarter I,,,,2024-25,1,Basics of Intellectual Property Rights and Its Importance for Innovators and Entrepreneurs.,Level 2 - Workshop,IPR & Technology Transfer,,09/23/2024,09/24/2024,1,,26,4,1000.0,,,,offline,,,,uploads-2024-25/institutes/monthlyReport/report/5857-08102025000356-IC201811591.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/4808-12042025053732-IC201811591.jpg,uploads-2024-25/institutes/monthlyReport/Photograph2/3138-12042025053732-IC201811591.jpg,0,,,"•	Learn the different types of intellectual property rights (patents, trademarks, copyrights, trade",,"India's technological capabilities, especially in nuclear technology, have gained international recognition",,0,0,https://www.instagram.com/jbrecofficialsm?utm_source=qr&igsh=MW9tbmlqOWl6NG84dA==,,,,,2025-04-12 11:07:33,,2024-25,12.0,,submitted,,0,
342795,IC202324047,C24-25240244,Submitted,0,,Quarter I,,,,2024-25,1,"Organize an Inter/Intra Institutional Idea Competition/Challenge/ Hackathon, and Reward the Best Ideas and deposition in the Institution’s YUKTI Innovation Repository",Level 4 - Competition/Hackathon,Innovation & Design Thinking,Institute Council,2024-01-04 00:00:00,2024-08-05 00:00:00,37,50.0,400,7,200000.0,,,,offline,,,,uploads-2024-25/institutes/monthlyReport/report/9949-14102025032001-IC202324047.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/6085-14102025032001-IC202324047.jpg,uploads-2024-25/institutes/monthlyReport/Photograph2/5212-14102025032001-IC202324047.jpg,0,,,To encourage student innovation through idea pitching and promote interdisciplinary collaboration.,,"Enhanced problem-solving, teamwork, presentation, and ideation skills with insights on innovation and entrepreneurship.",,0,0,0,,,,,2025-04-12 11:11:05,,2024-25,30.0,,submitted,,0,
342796,IC201811591,C24-25240853,Submitted,0,,Quarter II,,,,2024-25,1,Workshop on Effective Sales and Marketing Strategies for Entrepreneurs /Start-ups,Level 4 - Workshop,Entrepreneurship & Startup,,01/27/2025,01/31/2025,4,,44,7,1000.0,,,,offline,,,,uploads-2024-25/institutes/monthlyReport/report/1011-15102025090039-IC201811591.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/8495-12042025054524-IC201811591.jpg,uploads-2024-25/institutes/monthlyReport/Photograph2/4453-12042025054524-IC201811591.jpg,0,,,"o	Provide an overview of sales strategies, marketing channels, and consumer behavior.",,o	Participants will gain knowledge of effective sales techniques and marketing strategies to boost their business.,,0,0,https://www.instagram.com/jbrecofficialsm?utm_source=qr&igsh=MW9tbmlqOWl6NG84dA==,,,,,2025-04-12 11:15:24,,2024-25,30.0,,submitted,,0,
342797,IC202014265,C24-25240850,Submitted,0,,Quarter II,,,,2024-25,1,"Workshop on Design Thinking, Critical thinking and Innovation Design",Level 2 - Workshop,Innovation & Design Thinking,,2025-10-03 00:00:00,2025-10-03 00:00:00,0,5.0,61,4,4500.0,,,,offline,,,,uploads-2024-25/institutes/monthlyReport/report/1390-12042025055038-IC202014265.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/2993-12042025055038-IC202014265.jpg,uploads-2024-25/institutes/monthlyReport/Photograph2/4521-12042025055038-IC202014265.jpg,0,,,To provide hands on experience of Design Thinking Process.,,An interactive activity ensured a productive and enriching learning experience of Design Thinking process for all participants.,,0,https://www.facebook.com/share/15Bit8NW2J/?mibextid=wwXIfr,0,,,,,2025-04-12 11:20:22,,2024-25,2.0,,submitted,,https://www.linkedin.com/school/st-mira%27s-college-for-girls-pune/,
342803,IC202324047,C24-25240243,Submitted,0,,Quarter I,,,,2024-25,1,Exposure and field visit for problem identification: Aligning with UN SDGs and Exploring Emerging Areas of Technologies,Level 2 - Exposure Visit,Entrepreneurship & Startup,,09/19/2024,09/19/2024,0,,60,5,15000.0,,,,offline,,,,uploads-2024-25/institutes/monthlyReport/report/8266-12042025061523-IC202324047.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/6131-12042025061522-IC202324047.jpg,uploads-2024-25/institutes/monthlyReport/Photograph2/5737-12042025061522-IC202324047.jpeg,0,,,To explore sustainable business practices and identify real-world problems through stakeholder inter,,"Gained insights into sustainable business, stakeholder challenges, problem identification, and solution brainstorming skills.",,0,0,0,,,,,2025-04-12 11:45:23,,2024-25,8.0,,submitted,,0,
342807,IC201811591,C24-25240850,Submitted,0,,Quarter II,,,,2024-25,1,"Workshop on Design Thinking, Critical thinking and Innovation Design",Level 2 - Workshop,Innovation & Design Thinking,,2025-09-01 00:00:00,2025-10-01 00:00:00,1,,32,5,1000.0,,,,offline,,,,uploads-2024-25/institutes/monthlyReport/report/3943-12102025125342-IC201811591.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/3100-12042025062832-IC201811591.jpg,uploads-2024-25/institutes/monthlyReport/Photograph2/7427-12042025062832-IC201811591.jpeg,0,,,"design thinking, critical thinking, and innovation design to foster creativity, problem-solving, and",,Participants gained a comprehensive understanding of design thinking methodologies and critical thinking frameworks,,0,0,https://www.instagram.com/jbrecofficialsm?utm_source=qr&igsh=MW9tbmlqOWl6NG84dA==,,,,,2025-04-12 11:58:32,,2024-25,12.0,,submitted,,0,
342809,IC202014365,C24-25240245,Submitted,0,,Quarter I,,,,2024-25,1,Idea Showcase: Demo Day/Exhibition/Poster Presentation of Ideas/PoC & linkage with Innovation Ambassadors/Experts for Mentorship Support.,Level 3 - Exhibition,Entrepreneurship & Startup,,03/20/2025,03/20/2025,0,1.0,100,3,1000.0,,,Exhibited new innovative projects by students,offline,,,,uploads-2024-25/institutes/monthlyReport/report/7640-12042025063422-IC202014365.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/2801-12042025063422-IC202014365.JPG,uploads-2024-25/institutes/monthlyReport/Photograph2/3588-12042025063422-IC202014365.JPG,0,,,The objective of the project exhibition was to: •	Provide a platform for students to showcase their,,"The project exhibition was a successful event that provided a platform for students to showcase their projects, share their knowledge, and receive fee",,0,0,https://www.instagram.com/invites/contact/?i=1wkp70ash64t3&utm_content=shry6x6,,,,,2025-04-12 12:04:22,,2024-25,7.0,,submitted,,0,
342810,IC202216780,C24-25240242,Submitted,0,,Quarter I,,,,2024-25,1,Basics of Intellectual Property Rights and Its Importance for Innovators and Entrepreneurs.,Level 1 - Expert Talk,IPR & Technology Transfer,,02/17/2025,02/17/2025,0,,45,4,,,,,online,,,,uploads-2024-25/institutes/monthlyReport/report/9909-12042025063452-IC202216780.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/2345-12042025063452-IC202216780.jpg,uploads-2024-25/institutes/monthlyReport/Photograph2/4821-12042025063452-IC202216780.jpg,0,,,"basic concept of IPR. types of IPR, importance of IPR  and guidance on IPR",,Guidance and concept of IPR,,0,0,https://www.instagram.com/p/DGFizOiM5s-/?igsh=ZzdvaDloYzAzdmly,,,,,2025-04-12 12:04:52,,2024-25,2.0,,submitted,,0,
342813,IC202014365,C24-25240888,Submitted,0,,Quarter II,,,,2024-25,1,Innovation Showcase: Demo Day/Exhibition/Poster Presentation of Innovations/Prototypes & linkage with Innovation Ambassadors/Experts for Mentorship Support,Level 4 - Exhibition/Demo Day,Innovation & Design Thinking,,03/27/2025,03/27/2025,0,1.0,50,3,0.0,,,Exhibited  new innovative and creative ideas with paper presentaion,offline,,,,uploads-2024-25/institutes/monthlyReport/report/5341-12042025063854-IC202014365.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/1467-12042025063854-IC202014365.JPG,uploads-2024-25/institutes/monthlyReport/Photograph2/6311-12042025063854-IC202014365.JPG,0,,,The presentation highlighted the following objectives: •	Creative thinking is a vital skill that ena,,"The paper presentation on ""Innovative Creative Thinking"" provided valuable insights into the importance of creative thinking in today's world. It high",,0,0,https://www.instagram.com/invites/contact/?i=1wkp70ash64t3&utm_content=shry6x6,,,,,2025-04-12 12:08:54,,2024-25,7.0,,submitted,,0,
342814,IC201811959,C24-25240889,Submitted,0,,Quarter II,,,,2024-25,1,Organize an Inter/Intra Institutional Innovation Competition/Challenge/Hackathon and Reward the Best Innovations and deposition in the Institution’s YUKTI Innovation Repository,Level 4 - Competition/Hackathon,Innovation & Design Thinking,,02/13/2025,02/15/2025,2,15.0,300,48,,,,,offline,,,,uploads-2024-25/institutes/monthlyReport/report/8961-12042025064027-IC201811959.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/5177-12042025064027-IC201811959.jpg,uploads-2024-25/institutes/monthlyReport/Photograph2/6011-12042025064027-IC201811959.jpg,0,,,"To solve the problem which is been facing by the humans, how those problems solved by sharing ideas",,•	Participants shared their innovations ideas for new inventions. •	Participants learn about various innovative concepts.,,https://twitter.com/GNInstitutions/,https://www.facebook.com/gurunanakinstitutionsindia/,https://www.instagram.com/gurunanakinstitution/,,,,,2025-04-12 12:10:27,,2024-25,21.0,,submitted,,https://in.linkedin.com/school/gurunanakinstitution/,
342820,IC202014513,C24-25240245,Submitted,0,,Quarter I,,,,2024-25,1,Idea Showcase: Demo Day/Exhibition/Poster Presentation of Ideas/PoC & linkage with Innovation Ambassadors/Experts for Mentorship Support.,Level 4 - Competition/Hackathon,Innovation & Design Thinking,Student Council,2025-12-02 00:00:00,02/13/2025,1,0.0,60,0,7000.0,,,,offline,,,,uploads-2024-25/institutes/monthlyReport/report/5487-12042025065547-IC202014513.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/9646-12042025065547-IC202014513.png,uploads-2024-25/institutes/monthlyReport/Photograph2/8469-12042025065547-IC202014513.png,0,,,To Encourage the development of novel solutions to current medical and healthcare challenges,,"Hackathons push participants to think outside the box.  You get to solve real-world biomedical problems using tech, engineering, and medical knowledge",,0,https://www.facebook.com/photo/?fbid=1008124137826163&set=a.110092700962649,0,,,,,2025-04-12 12:25:47,,2024-25,24.0,,submitted,,0,
342821,IC202426999,C24-25240884,Submitted,0,,Quarter II,,,,2024-25,1,Session on Achieving Problem-Solution Fit & Product-Market Fit,Level 3 - Competition/Hacakthon,Entrepreneurship & Startup,,2025-03-04 00:00:00,2025-04-04 00:00:00,1,,25,2,,,,,offline,,,,uploads-2024-25/institutes/monthlyReport/report/1054-12042025065635-IC202426999.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/6528-12042025065634-IC202426999.png,uploads-2024-25/institutes/monthlyReport/Photograph2/7709-12042025065635-IC202426999.png,0,,,"To create opportunities for aspiring young entrepreneurs to experience , plan and launch a business",,Students showcased their ideas in several magnitudes by creating and developing new ventures.,,,,,,,,,2025-04-12 12:26:35,,2024-25,6.0,,submitted,,,
342823,IC202427321,C24-25240885,Submitted,0,,Quarter II,,,,2024-25,1,"Field/Exposure Visit to Pre-incubation units such as AICTE Idea Lab, Fab lab, Makers Space, Design Centers, City MSME clusters, workshops etc.",Level 3 - Exposure Visit,Pre-Incubation & Incubation Management,,2025-05-03 00:00:00,2025-05-03 00:00:00,0,,49,4,,,,,offline,,,,uploads-2024-25/institutes/monthlyReport/report/8225-12042025070552-IC202427321.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/5770-12042025070552-IC202427321.jpg,uploads-2024-25/institutes/monthlyReport/Photograph2/2659-12042025070552-IC202427321.jpg,0,,,To provide students real-time experience about the industry and products generation.,,The industrial visits provide holistic education with theoretical education with practical exposure.,,0,0,0,,,,,2025-04-12 12:35:52,,2024-25,12.0,,submitted,,0,
342824,IC202221804,C24-25240245,Submitted,0,,Quarter I,,,,2024-25,1,Idea Showcase: Demo Day/Exhibition/Poster Presentation of Ideas/PoC & linkage with Innovation Ambassadors/Experts for Mentorship Support.,Level 2 - Workshop,Innovation & Design Thinking,,11/16/2024,11/16/2024,0,0.0,40,7,0.0,,,Witnessed the tramendous response from the students to present their ideas,offline,,,,uploads-2024-25/institutes/monthlyReport/report/6265-12042025070618-IC202221804.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/5067-12042025070618-IC202221804.jpg,uploads-2024-25/institutes/monthlyReport/Photograph2/2900-12042025070618-IC202221804.jpg,0,,,(i)	To inculcate the habit of creation of Ideas and Innovations (ii)	To conceive the feasible enterp,,"will be able to enhance their knowledge,idea generation ,compatibility with the prevailing environment",,0,https://www.facebook.com/share/1DoiBwJ7S9/,0,,,,,2025-04-12 12:36:18,,2024-25,2.5,,submitted,,0,
342826,IC201811959,C24-25240888,Submitted,0,,Quarter II,,,,2024-25,1,Innovation Showcase: Demo Day/Exhibition/Poster Presentation of Innovations/Prototypes & linkage with Innovation Ambassadors/Experts for Mentorship Support,Level 4 - Exhibition/Demo Day,Innovation & Design Thinking,,02/17/2025,02/19/2025,2,12.0,107,35,,,,,offline,,,,uploads-2024-25/institutes/monthlyReport/report/1592-12042025070812-IC201811959.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/9908-12042025070812-IC201811959.png,uploads-2024-25/institutes/monthlyReport/Photograph2/8386-12042025070812-IC201811959.jpg,0,,,"To provide a dynamic platform for students to present their creative ideas, functional prototypes",,"The Innovations Showcase served as a comprehensive learning experience for all participants, Applied Knowledge, Presentation Skills, Team Collaborat",,https://twitter.com/GNInstitutions/,https://www.facebook.com/gurunanakinstitutionsindia/,https://www.instagram.com/gurunanakinstitution/,,,,,2025-04-12 12:38:12,,2024-25,21.0,,submitted,,https://in.linkedin.com/school/gurunanakinstitution/,
342827,IC201811353,C24-25240885,Submitted,0,,Quarter II,,,,2024-25,1,"Field/Exposure Visit to Pre-incubation units such as AICTE Idea Lab, Fab lab, Makers Space, Design Centers, City MSME clusters, workshops etc.",Level 3 - Competition/Hacakthon,Pre-Incubation & Incubation Management,,02/27/2025,02/27/2025,0,,75,10,,,,,offline,,,,uploads-2024-25/institutes/monthlyReport/report/7603-12042025070912-IC201811353.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/6268-12042025070912-IC201811353.jpeg,uploads-2024-25/institutes/monthlyReport/Photograph2/2182-12042025070912-IC201811353.jpeg,0,,,"to foster the growth of successful, innovative businesses that create jobs and wealth.",,Business and Technical Assistance Affordable/Flexible Lease Space A Network of Relationships with other Business Owners Ability to Adjust technology,,0,0,0,,,,,2025-04-12 12:39:12,,2024-25,1.3,,submitted,,0,
342828,IC201811959,C24-25240884,Submitted,0,,Quarter II,,,,2024-25,1,Session on Achieving Problem-Solution Fit & Product-Market Fit,Level 2 - Workshop,Entrepreneurship & Startup,,2025-06-01 00:00:00,2025-06-01 00:00:00,0,21.0,206,18,,,,,offline,,,,uploads-2024-25/institutes/monthlyReport/report/1734-12042025071910-IC201811959.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/7516-12042025071910-IC201811959.jpeg,uploads-2024-25/institutes/monthlyReport/Photograph2/7028-12042025071910-IC201811959.jpg,0,,,•	To provide practical insights into achieving problem–solution fit and product–market fit,,•	Participants understood key metrics and indicators to assess product–market fit. •	Enhanced awareness about startup challenges and practical tools,,https://twitter.com/GNInstitutions/,https://www.facebook.com/gurunanakinstitutionsindia/,https://www.instagram.com/gurunanakinstitution/,,,,,2025-04-12 12:49:10,,2024-25,7.0,,submitted,,https://in.linkedin.com/school/gurunanakinstitution/,
342830,IC202216780,C24-25240239,Submitted,0,,Quarter I,,,,2024-25,1,My Story - Motivational Session by Successful Innovators,Level 1 - Expert Talk,Entrepreneurship & Startup,,2024-07-12 00:00:00,2024-07-12 00:00:00,0,,48,2,,,,,online,,,,uploads-2024-25/institutes/monthlyReport/report/6328-12042025072328-IC202216780.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/3288-12042025072328-IC202216780.jpg,uploads-2024-25/institutes/monthlyReport/Photograph2/3515-12042025072328-IC202216780.jpg,0,,,"Inspire and Motivate, Skill Development",,"Skill Development, Real-Life Experiences",,0,0,https://www.instagram.com/p/DDO-1j0Mpw2/?igsh=eGt6ejJwaGc4dTIy,,,,,2025-04-12 12:53:29,,2024-25,2.0,,submitted,,0,
